timestamp_utc,x_m,y_m,quality
2026-02-24 19:36:43.922,0.000000,0.000000,GOOD
2026-02-24 19:36:44.167,0.000000,0.000000,GOOD
2026-02-24 19:36:44.472,0.000000,0.000000,GOOD
2026-02-24 19:36:44.717,0.000000,0.000000,GOOD
2026-02-24 19:36:44.962,0.000000,0.000000,GOOD
2026-02-24 19:36:45.208,0.000000,0.000000,GOOD
2026-02-24 19:36:45.453,0.000000,0.000000,GOOD
2026-02-24 19:36:45.699,0.000000,0.000000,GOOD
2026-02-24 19:36:45.945,0.000000,0.000000,GOOD
2026-02-24 19:36:46.191,0.000000,0.000000,GOOD
2026-02-24 19:36:46.436,0.000000,0.000000,GOOD
2026-02-24 19:36:46.682,0.000000,0.000000,GOOD
2026-02-24 19:36:46.928,0.000000,0.000000,GOOD
2026-02-24 19:36:47.173,0.000000,0.000000,GOOD
2026-02-24 19:36:47.418,0.000000,0.000000,GOOD
2026-02-24 19:36:47.674,0.000000,0.000000,GOOD
2026-02-24 19:36:47.919,0.000000,0.000000,GOOD
2026-02-24 19:36:48.165,0.000000,0.000000,GOOD
2026-02-24 19:36:48.410,0.000000,0.000000,GOOD
2026-02-24 19:36:48.698,0.000000,0.000000,GOOD
2026-02-24 19:36:48.944,0.000000,0.000000,GOOD
2026-02-24 19:36:49.190,0.000000,0.000000,GOOD
2026-02-24 19:36:49.435,0.000000,0.000000,GOOD
2026-02-24 19:36:49.681,0.000000,0.000000,GOOD
2026-02-24 19:36:49.927,0.000000,0.000000,GOOD
2026-02-24 19:36:50.172,0.000000,0.000000,GOOD
2026-02-24 19:36:50.418,0.000000,0.000000,GOOD
2026-02-24 19:36:50.664,0.000000,0.000000,GOOD
2026-02-24 19:36:50.910,0.000000,0.000000,GOOD
2026-02-24 19:36:51.156,0.000000,0.000000,GOOD
2026-02-24 19:36:51.402,0.000000,0.000000,GOOD
2026-02-24 19:36:51.648,0.000000,0.000000,GOOD
2026-02-24 19:36:51.900,0.000000,0.000000,GOOD
2026-02-24 19:36:52.146,0.000000,0.000000,GOOD
2026-02-24 19:36:52.392,0.000000,0.000000,GOOD
2026-02-24 19:36:52.637,0.000000,0.000000,GOOD
2026-02-24 19:36:52.934,0.000000,0.000000,GOOD
2026-02-24 19:36:53.183,0.000000,0.000000,GOOD
2026-02-24 19:36:53.429,0.000000,0.000000,GOOD
2026-02-24 19:36:53.675,0.000000,0.000000,GOOD
2026-02-24 19:36:53.943,0.000000,0.000000,GOOD
2026-02-24 19:36:54.189,0.000000,0.000000,GOOD
2026-02-24 19:36:54.434,0.000000,0.000000,GOOD
2026-02-24 19:36:54.680,0.000000,0.000000,GOOD
2026-02-24 19:36:54.925,0.000000,0.000000,GOOD
2026-02-24 19:36:55.171,0.000000,0.000000,GOOD
2026-02-24 19:36:55.417,0.000000,0.000000,GOOD
2026-02-24 19:36:55.662,0.000000,0.000000,GOOD
2026-02-24 19:36:55.908,0.000000,0.000000,GOOD
2026-02-24 19:36:56.158,0.000000,0.000000,GOOD
2026-02-24 19:36:56.403,0.000000,0.000000,GOOD
2026-02-24 19:36:56.649,0.000000,0.000000,GOOD
2026-02-24 19:36:56.894,0.000000,0.000000,GOOD
2026-02-24 19:36:57.165,0.000000,0.000000,GOOD
2026-02-24 19:36:57.411,0.000000,0.000000,GOOD
2026-02-24 19:36:57.656,0.000000,0.000000,GOOD
2026-02-24 19:36:57.902,0.000000,0.000000,GOOD
2026-02-24 19:36:58.171,0.000000,0.000000,GOOD
2026-02-24 19:36:58.416,0.000000,0.000000,GOOD
2026-02-24 19:36:58.662,0.000000,0.000000,GOOD
2026-02-24 19:36:58.907,0.000000,0.000000,GOOD
2026-02-24 19:36:59.153,0.000000,0.000000,GOOD
2026-02-24 19:36:59.398,0.000000,0.000000,GOOD
2026-02-24 19:36:59.644,0.000000,0.000000,GOOD
2026-02-24 19:36:59.890,0.000000,0.000000,GOOD
2026-02-24 19:37:00.136,0.000000,0.000000,GOOD
2026-02-24 19:37:00.388,0.000000,0.000000,GOOD
2026-02-24 19:37:00.635,0.000000,0.000000,GOOD
2026-02-24 19:37:00.945,0.000000,0.000000,GOOD
2026-02-24 19:37:01.200,0.000000,0.000000,GOOD
2026-02-24 19:37:01.447,0.000000,0.000000,GOOD
2026-02-24 19:37:01.693,0.000000,0.000000,GOOD
2026-02-24 19:37:01.939,0.000000,0.000000,GOOD
2026-02-24 19:37:02.184,0.000000,0.000000,GOOD
2026-02-24 19:37:02.440,0.000000,0.000000,GOOD
2026-02-24 19:37:02.685,0.000000,0.000000,GOOD
2026-02-24 19:37:02.931,0.000000,0.000000,GOOD
2026-02-24 19:37:03.177,0.000000,0.000000,GOOD
2026-02-24 19:37:03.478,0.000000,0.000000,GOOD
2026-02-24 19:37:03.724,0.000000,0.000000,GOOD
2026-02-24 19:37:03.970,0.000000,0.000000,GOOD
2026-02-24 19:37:04.215,0.000000,0.000000,GOOD
2026-02-24 19:37:04.460,0.000000,0.000000,GOOD
2026-02-24 19:37:04.706,0.000000,0.000000,GOOD
2026-02-24 19:37:04.952,0.000000,0.000000,GOOD
2026-02-24 19:37:05.198,0.000000,0.000000,GOOD
2026-02-24 19:37:05.443,0.000000,0.000000,GOOD
2026-02-24 19:37:05.689,0.000000,0.000000,GOOD
2026-02-24 19:37:05.935,0.000000,0.000000,GOOD
2026-02-24 19:37:06.180,0.000000,0.000000,GOOD
2026-02-24 19:37:06.427,0.000000,0.000000,GOOD
2026-02-24 19:37:06.683,0.000000,0.000000,GOOD
2026-02-24 19:37:06.929,0.000000,0.000000,GOOD
2026-02-24 19:37:07.174,0.000000,0.000000,GOOD
2026-02-24 19:37:07.421,0.000000,0.000000,GOOD
2026-02-24 19:37:07.709,0.000000,0.000000,GOOD
2026-02-24 19:37:07.954,0.000000,0.000000,GOOD
2026-02-24 19:37:08.199,0.000000,0.000000,GOOD
2026-02-24 19:37:08.445,0.000000,0.000000,GOOD
2026-02-24 19:37:08.753,0.000000,0.000000,GOOD
2026-02-24 19:37:08.999,0.000000,0.000000,GOOD
2026-02-24 19:37:09.245,0.000000,0.000000,GOOD
2026-02-24 19:37:09.490,0.000000,0.000000,GOOD
2026-02-24 19:37:09.759,0.000000,0.000000,GOOD
2026-02-24 19:37:10.005,0.000000,0.000000,GOOD
2026-02-24 19:37:10.250,0.000000,0.000000,GOOD
2026-02-24 19:37:10.495,0.000000,0.000000,GOOD
2026-02-24 19:37:10.741,0.000000,0.000000,GOOD
2026-02-24 19:37:10.986,0.000000,0.000000,GOOD
2026-02-24 19:37:11.232,0.000000,0.000000,GOOD
2026-02-24 19:37:11.477,0.000000,0.000000,GOOD
2026-02-24 19:37:11.723,0.000000,0.000000,GOOD
2026-02-24 19:37:11.970,0.000000,0.000000,GOOD
2026-02-24 19:37:12.216,0.000000,0.000000,GOOD
2026-02-24 19:37:12.462,0.000000,0.000000,GOOD
2026-02-24 19:37:12.707,0.000000,0.000000,GOOD
2026-02-24 19:37:12.981,0.000000,0.000000,GOOD
2026-02-24 19:37:13.227,0.000000,0.000000,GOOD
2026-02-24 19:37:13.473,0.000000,0.000000,GOOD
2026-02-24 19:37:13.719,0.000000,0.000000,GOOD
2026-02-24 19:37:14.040,0.000000,0.000000,GOOD
2026-02-24 19:37:14.286,0.000000,0.000000,GOOD
2026-02-24 19:37:14.532,0.000000,0.000000,GOOD
2026-02-24 19:37:14.777,0.000000,0.000000,GOOD
2026-02-24 19:37:15.046,0.000000,0.000000,GOOD
2026-02-24 19:37:15.291,0.000000,0.000000,GOOD
2026-02-24 19:37:15.537,0.000000,0.000000,GOOD
2026-02-24 19:37:15.783,0.000000,0.000000,GOOD
2026-02-24 19:37:16.028,0.000000,0.000000,GOOD
2026-02-24 19:37:16.274,0.000000,0.000000,GOOD
2026-02-24 19:37:16.522,0.000000,0.000000,GOOD
2026-02-24 19:37:16.768,0.000000,0.000000,GOOD
2026-02-24 19:37:17.013,0.000000,0.000000,GOOD
2026-02-24 19:37:17.261,0.000000,0.000000,GOOD
2026-02-24 19:37:17.507,0.000000,0.000000,GOOD
2026-02-24 19:37:17.752,0.000000,0.000000,GOOD
2026-02-24 19:37:17.998,0.000000,0.000000,GOOD
2026-02-24 19:37:18.273,0.000000,0.000000,GOOD
2026-02-24 19:37:18.519,0.000000,0.000000,GOOD
2026-02-24 19:37:18.765,0.000000,0.000000,GOOD
2026-02-24 19:37:19.011,0.000000,0.000000,GOOD
2026-02-24 19:37:19.317,0.000000,0.000000,GOOD
2026-02-24 19:37:19.563,0.000000,0.000000,GOOD
2026-02-24 19:37:19.809,0.000000,0.000000,GOOD
2026-02-24 19:37:20.055,0.000000,0.000000,GOOD
2026-02-24 19:37:20.324,0.000000,0.000000,GOOD
2026-02-24 19:37:20.570,0.000000,0.000000,GOOD
2026-02-24 19:37:20.816,0.000000,0.000000,GOOD
2026-02-24 19:37:21.061,0.000000,0.000000,GOOD
2026-02-24 19:37:21.306,0.000000,0.000000,GOOD
2026-02-24 19:37:21.552,0.000000,0.000000,GOOD
2026-02-24 19:37:21.798,0.000000,0.000000,GOOD
2026-02-24 19:37:22.043,0.000000,0.000000,GOOD
2026-02-24 19:37:22.289,0.000000,0.000000,GOOD
2026-02-24 19:37:22.537,0.000000,0.000000,GOOD
2026-02-24 19:37:22.783,0.000000,0.000000,GOOD
2026-02-24 19:37:23.028,0.000000,0.000000,GOOD
2026-02-24 19:37:23.274,0.000000,0.000000,GOOD
2026-02-24 19:37:23.637,0.000000,0.000000,GOOD
2026-02-24 19:37:23.883,0.000000,0.000000,GOOD
2026-02-24 19:37:24.129,0.000000,0.000000,GOOD
2026-02-24 19:37:24.374,0.000000,0.000000,GOOD
2026-02-24 19:37:24.691,0.000000,0.000000,GOOD
2026-02-24 19:37:24.937,0.000000,0.000000,GOOD
2026-02-24 19:37:25.182,0.000000,0.000000,GOOD
2026-02-24 19:37:25.433,0.000000,0.000000,GOOD
2026-02-24 19:37:25.787,0.000000,0.000000,GOOD
2026-02-24 19:37:26.038,0.000000,0.000000,GOOD
2026-02-24 19:37:26.284,0.000000,0.000000,GOOD
2026-02-24 19:37:26.531,0.000000,0.000000,GOOD
2026-02-24 19:37:26.828,0.000000,0.000000,GOOD
2026-02-24 19:37:27.076,0.000000,0.000000,GOOD
2026-02-24 19:37:27.322,0.000000,0.000000,GOOD
2026-02-24 19:37:27.568,0.000000,0.000000,GOOD
2026-02-24 19:37:27.914,0.000000,0.000000,GOOD
2026-02-24 19:37:28.160,0.000000,0.000000,GOOD
2026-02-24 19:37:28.407,0.000000,0.000000,GOOD
2026-02-24 19:37:28.654,0.000000,0.000000,GOOD
2026-02-24 19:37:28.950,0.000000,0.000000,GOOD
2026-02-24 19:37:29.198,0.000000,0.000000,GOOD
2026-02-24 19:37:29.444,0.000000,0.000000,GOOD
2026-02-24 19:37:29.690,0.000000,0.000000,GOOD
2026-02-24 19:37:30.040,0.000000,0.000000,GOOD
2026-02-24 19:37:30.286,0.000000,0.000000,GOOD
2026-02-24 19:37:30.532,0.000000,0.000000,GOOD
2026-02-24 19:37:30.779,0.000000,0.000000,GOOD
2026-02-24 19:37:31.066,0.000000,0.000000,GOOD
2026-02-24 19:37:31.313,0.000000,0.000000,GOOD
2026-02-24 19:37:31.558,0.000000,0.000000,GOOD
2026-02-24 19:37:31.805,0.000000,0.000000,GOOD
2026-02-24 19:37:32.076,0.000000,0.000000,GOOD
2026-02-24 19:37:32.322,0.000000,0.000000,GOOD
2026-02-24 19:37:32.568,0.000000,0.000000,GOOD
2026-02-24 19:37:32.814,0.000000,0.000000,GOOD
2026-02-24 19:37:33.137,0.000000,0.000000,GOOD
2026-02-24 19:37:33.383,0.000000,0.000000,GOOD
2026-02-24 19:37:33.630,0.000000,0.000000,GOOD
2026-02-24 19:37:33.877,0.000000,0.000000,GOOD
2026-02-24 19:37:34.195,0.000000,0.000000,GOOD
2026-02-24 19:37:34.441,0.000000,0.000000,GOOD
2026-02-24 19:37:34.687,0.000000,0.000000,GOOD
2026-02-24 19:37:34.933,0.000000,0.000000,GOOD
2026-02-24 19:37:35.248,0.000000,0.000000,GOOD
2026-02-24 19:37:35.494,0.000000,0.000000,GOOD
2026-02-24 19:37:35.740,0.000000,0.000000,GOOD
2026-02-24 19:37:35.987,0.000000,0.000000,GOOD
2026-02-24 19:37:36.349,0.000000,0.000000,GOOD
2026-02-24 19:37:36.598,0.000000,0.000000,GOOD
2026-02-24 19:37:36.849,0.000000,0.000000,GOOD
2026-02-24 19:37:37.119,0.000000,0.000000,GOOD
2026-02-24 19:37:37.450,0.000000,0.000000,GOOD
2026-02-24 19:37:37.696,0.000000,0.000000,GOOD
2026-02-24 19:37:37.943,0.000000,0.000000,GOOD
2026-02-24 19:37:38.287,0.000000,0.000000,GOOD
2026-02-24 19:37:38.567,0.000000,0.000000,GOOD
2026-02-24 19:37:38.818,0.000000,0.000000,GOOD
2026-02-24 19:37:39.065,0.000000,0.000000,GOOD
2026-02-24 19:37:39.489,0.000000,0.000000,GOOD
2026-02-24 19:37:39.735,0.000000,0.000000,GOOD
2026-02-24 19:37:39.982,0.000000,0.000000,GOOD
2026-02-24 19:37:40.231,0.000000,0.000000,GOOD
2026-02-24 19:37:40.616,0.000000,0.000000,GOOD
2026-02-24 19:37:40.865,0.000000,0.000000,GOOD
2026-02-24 19:37:41.112,0.000000,0.000000,GOOD
2026-02-24 19:37:41.527,0.000000,0.000000,GOOD
2026-02-24 19:37:41.777,0.000000,0.000000,GOOD
2026-02-24 19:37:42.024,0.000000,0.000000,GOOD
2026-02-24 19:37:42.272,0.000000,0.000000,GOOD
2026-02-24 19:37:42.603,0.000000,0.000000,GOOD
2026-02-24 19:37:42.852,0.000000,0.000000,GOOD
2026-02-24 19:37:43.098,0.000000,0.000000,GOOD
2026-02-24 19:37:43.344,0.000000,0.000000,GOOD
2026-02-24 19:37:43.730,0.000000,0.000000,GOOD
2026-02-24 19:37:43.976,0.000000,0.000000,GOOD
2026-02-24 19:37:44.222,0.000000,0.000000,GOOD
2026-02-24 19:37:44.467,0.000000,0.000000,GOOD
2026-02-24 19:37:44.747,0.000000,0.000000,GOOD
2026-02-24 19:37:44.994,0.000000,0.000000,GOOD
2026-02-24 19:37:45.239,0.000000,0.000000,GOOD
2026-02-24 19:37:45.487,0.000000,0.000000,GOOD
2026-02-24 19:37:45.746,0.000000,0.000000,GOOD
2026-02-24 19:37:45.992,0.000000,0.000000,GOOD
2026-02-24 19:37:46.238,0.000000,0.000000,GOOD
2026-02-24 19:37:46.485,0.000000,0.000000,GOOD
2026-02-24 19:37:46.894,0.000000,0.000000,GOOD
2026-02-24 19:37:47.140,0.000000,0.000000,GOOD
2026-02-24 19:37:47.386,0.000000,0.000000,GOOD
2026-02-24 19:37:47.632,0.000000,0.000000,GOOD
2026-02-24 19:37:47.969,0.000000,0.000000,GOOD
2026-02-24 19:37:48.216,0.000000,0.000000,GOOD
2026-02-24 19:37:48.462,0.000000,0.000000,GOOD
2026-02-24 19:37:48.731,0.000000,0.000000,GOOD
2026-02-24 19:37:49.061,0.000000,0.000000,GOOD
2026-02-24 19:37:49.307,0.000000,0.000000,GOOD
2026-02-24 19:37:49.554,0.000000,0.000000,GOOD
2026-02-24 19:37:49.870,0.000000,0.000000,GOOD
2026-02-24 19:37:50.116,0.000000,0.000000,GOOD
2026-02-24 19:37:50.364,0.000000,0.000000,GOOD
2026-02-24 19:37:50.610,0.000000,0.000000,GOOD
2026-02-24 19:37:50.879,0.000000,0.000000,GOOD
2026-02-24 19:37:51.143,0.000000,0.000000,GOOD
2026-02-24 19:37:51.391,0.000000,0.000000,GOOD
2026-02-24 19:37:51.637,0.000000,0.000000,GOOD
2026-02-24 19:37:51.884,0.000000,0.000000,GOOD
2026-02-24 19:37:52.221,0.000000,0.000000,GOOD
2026-02-24 19:37:52.470,0.000000,0.000000,GOOD
2026-02-24 19:37:52.716,0.000000,0.000000,GOOD
2026-02-24 19:37:52.965,0.000000,0.000000,GOOD
2026-02-24 19:37:53.279,0.000000,0.000000,GOOD
2026-02-24 19:37:53.527,0.000000,0.000000,GOOD
2026-02-24 19:37:53.773,0.000000,0.000000,GOOD
2026-02-24 19:37:54.019,0.000000,0.000000,GOOD
2026-02-24 19:37:54.365,0.000000,0.000000,GOOD
2026-02-24 19:37:54.614,0.000000,0.000000,GOOD
2026-02-24 19:37:54.861,0.000000,0.000000,GOOD
2026-02-24 19:37:55.132,0.000000,0.000000,GOOD
2026-02-24 19:37:55.453,0.000000,0.000000,GOOD
2026-02-24 19:37:55.699,0.000000,0.000000,GOOD
2026-02-24 19:37:55.945,0.000000,0.000000,GOOD
2026-02-24 19:37:56.216,0.000000,0.000000,GOOD
2026-02-24 19:37:56.512,0.000000,0.000000,GOOD
2026-02-24 19:37:56.758,0.000000,0.000000,GOOD
2026-02-24 19:37:57.006,0.000000,0.000000,GOOD
2026-02-24 19:37:57.252,0.000000,0.000000,GOOD
2026-02-24 19:37:57.589,0.000000,0.000000,GOOD
2026-02-24 19:37:57.836,0.000000,0.000000,GOOD
2026-02-24 19:37:58.082,0.000000,0.000000,GOOD
2026-02-24 19:37:58.352,0.000000,0.000000,GOOD
2026-02-24 19:37:58.656,0.000000,0.000000,GOOD
2026-02-24 19:37:58.902,0.000000,0.000000,GOOD
2026-02-24 19:37:59.147,0.000000,0.000000,GOOD
2026-02-24 19:37:59.397,0.000000,0.000000,GOOD
2026-02-24 19:37:59.653,0.000000,0.000000,GOOD
2026-02-24 19:37:59.903,0.000000,0.000000,GOOD
2026-02-24 19:38:00.151,0.000000,0.000000,GOOD
2026-02-24 19:38:00.397,0.000000,0.000000,GOOD
2026-02-24 19:38:00.687,0.000000,0.000000,GOOD
2026-02-24 19:38:00.951,0.000000,0.000000,GOOD
2026-02-24 19:38:01.264,0.000000,0.000000,GOOD
2026-02-24 19:38:01.510,0.000000,0.000000,GOOD
2026-02-24 19:38:01.832,0.000000,0.000000,GOOD
2026-02-24 19:38:02.078,0.000000,0.000000,GOOD
2026-02-24 19:38:02.327,0.000000,0.000000,GOOD
2026-02-24 19:38:02.577,0.000000,0.000000,GOOD
2026-02-24 19:38:02.826,0.000000,0.000000,GOOD
2026-02-24 19:38:03.175,0.000000,0.000000,GOOD
2026-02-24 19:38:03.421,0.000000,0.000000,GOOD
2026-02-24 19:38:03.690,0.000000,0.000000,GOOD
2026-02-24 19:38:03.951,0.000000,0.000000,GOOD
2026-02-24 19:38:04.198,0.000000,0.000000,GOOD
2026-02-24 19:38:04.444,0.000000,0.000000,GOOD
2026-02-24 19:38:04.690,0.000000,0.000000,GOOD
2026-02-24 19:38:04.964,0.000000,0.000000,GOOD
2026-02-24 19:38:05.214,0.000000,0.000000,GOOD
2026-02-24 19:38:05.463,0.000000,0.000000,GOOD
2026-02-24 19:38:05.711,0.000000,0.000000,GOOD
2026-02-24 19:38:06.011,0.000000,0.000000,GOOD
2026-02-24 19:38:06.258,0.000000,0.000000,GOOD
2026-02-24 19:38:06.507,0.000000,0.000000,GOOD
2026-02-24 19:38:06.754,0.000000,0.000000,GOOD
2026-02-24 19:38:07.056,0.000000,0.000000,GOOD
2026-02-24 19:38:07.301,0.000000,0.000000,GOOD
2026-02-24 19:38:07.548,0.000000,0.000000,GOOD
2026-02-24 19:38:07.794,0.000000,0.000000,GOOD
2026-02-24 19:38:08.112,0.000000,0.000000,GOOD
2026-02-24 19:38:08.359,0.000000,0.000000,GOOD
2026-02-24 19:38:08.605,0.000000,0.000000,GOOD
2026-02-24 19:38:08.851,0.000000,0.000000,GOOD
2026-02-24 19:38:09.226,0.000000,0.000000,GOOD
2026-02-24 19:38:09.472,0.000000,0.000000,GOOD
2026-02-24 19:38:09.718,0.000000,0.000000,GOOD
2026-02-24 19:38:09.964,0.000000,0.000000,GOOD
2026-02-24 19:38:10.276,0.000000,0.000000,GOOD
2026-02-24 19:38:10.522,0.000000,0.000000,GOOD
2026-02-24 19:38:10.768,0.000000,0.000000,GOOD
2026-02-24 19:38:11.014,0.000000,0.000000,GOOD
2026-02-24 19:38:11.291,0.000000,0.000000,GOOD
2026-02-24 19:38:11.536,0.000000,0.000000,GOOD
2026-02-24 19:38:11.783,0.000000,0.000000,GOOD
2026-02-24 19:38:12.029,0.000000,0.000000,GOOD
2026-02-24 19:38:12.304,0.000000,0.000000,GOOD
2026-02-24 19:38:12.554,0.000000,0.000000,GOOD
2026-02-24 19:38:12.801,0.000000,0.000000,GOOD
2026-02-24 19:38:13.046,0.000000,0.000000,GOOD
2026-02-24 19:38:13.355,0.000000,0.000000,GOOD
2026-02-24 19:38:13.602,0.000000,0.000000,GOOD
2026-02-24 19:38:13.847,0.000000,0.000000,GOOD
2026-02-24 19:38:14.093,0.000000,0.000000,GOOD
2026-02-24 19:38:14.372,0.000000,0.000000,GOOD
2026-02-24 19:38:14.620,0.000000,0.000000,GOOD
2026-02-24 19:38:14.865,0.000000,0.000000,GOOD
2026-02-24 19:38:15.111,0.000000,0.000000,GOOD
2026-02-24 19:38:15.388,0.000000,0.000000,GOOD
2026-02-24 19:38:15.640,0.000000,0.000000,GOOD
2026-02-24 19:38:15.886,0.000000,0.000000,GOOD
2026-02-24 19:38:16.132,0.000000,0.000000,GOOD
2026-02-24 19:38:16.436,0.000000,0.000000,GOOD
2026-02-24 19:38:16.689,0.000000,0.000000,GOOD
2026-02-24 19:38:16.936,0.000000,0.000000,GOOD
2026-02-24 19:38:17.182,0.000000,0.000000,GOOD
2026-02-24 19:38:17.554,0.000000,0.000000,GOOD
2026-02-24 19:38:17.802,0.000000,0.000000,GOOD
2026-02-24 19:38:18.050,0.000000,0.000000,GOOD
2026-02-24 19:38:18.300,0.000000,0.000000,GOOD
2026-02-24 19:38:18.555,0.000000,0.000000,GOOD
2026-02-24 19:38:18.803,0.000000,0.000000,GOOD
2026-02-24 19:38:19.049,0.000000,0.000000,GOOD
2026-02-24 19:38:19.294,0.000000,0.000000,GOOD
2026-02-24 19:38:19.636,0.000000,0.000000,GOOD
2026-02-24 19:38:19.883,0.000000,0.000000,GOOD
2026-02-24 19:38:20.129,0.000000,0.000000,GOOD
2026-02-24 19:38:20.375,0.000000,0.000000,GOOD
2026-02-24 19:38:20.683,0.000000,0.000000,GOOD
2026-02-24 19:38:20.929,0.000000,0.000000,GOOD
2026-02-24 19:38:21.175,0.000000,0.000000,GOOD
2026-02-24 19:38:21.426,0.000000,0.000000,GOOD
2026-02-24 19:38:21.748,0.000000,0.000000,GOOD
2026-02-24 19:38:21.995,0.000000,0.000000,GOOD
2026-02-24 19:38:22.244,0.000000,0.000000,GOOD
2026-02-24 19:38:22.490,0.000000,0.000000,GOOD
2026-02-24 19:38:22.796,0.000000,0.000000,GOOD
2026-02-24 19:38:23.046,0.000000,0.000000,GOOD
2026-02-24 19:38:23.292,0.000000,0.000000,GOOD
2026-02-24 19:38:23.539,0.000000,0.000000,GOOD
2026-02-24 19:38:23.855,0.000000,0.000000,GOOD
2026-02-24 19:38:24.102,0.000000,0.000000,GOOD
2026-02-24 19:38:24.349,0.000000,0.000000,GOOD
2026-02-24 19:38:24.595,0.000000,0.000000,GOOD
2026-02-24 19:38:24.889,0.000000,0.000000,GOOD
2026-02-24 19:38:25.136,0.000000,0.000000,GOOD
2026-02-24 19:38:25.383,0.000000,0.000000,GOOD
2026-02-24 19:38:25.629,0.000000,0.000000,GOOD
2026-02-24 19:38:25.928,0.000000,0.000000,GOOD
2026-02-24 19:38:26.174,0.000000,0.000000,GOOD
2026-02-24 19:38:26.421,0.000000,0.000000,GOOD
2026-02-24 19:38:26.667,0.000000,0.000000,GOOD
2026-02-24 19:38:26.978,0.000000,0.000000,GOOD
2026-02-24 19:38:27.225,0.000000,0.000000,GOOD
2026-02-24 19:38:27.473,0.000000,0.000000,GOOD
2026-02-24 19:38:27.720,0.000000,0.000000,GOOD
2026-02-24 19:38:28.032,0.000000,0.000000,GOOD
2026-02-24 19:38:28.279,0.000000,0.000000,GOOD
2026-02-24 19:38:28.526,0.000000,0.000000,GOOD
2026-02-24 19:38:28.773,0.000000,0.000000,GOOD
2026-02-24 19:38:29.055,0.000000,0.000000,GOOD
2026-02-24 19:38:29.302,0.000000,0.000000,GOOD
2026-02-24 19:38:29.548,0.000000,0.000000,GOOD
2026-02-24 19:38:29.797,0.000000,0.000000,GOOD
